filename,snr,siib_score_gaussian
ALL_070_M_ENG_ENG_HT1_S018,0,40.09635847754555
ALL_070_M_ENG_ENG_HT1_S018,2,50.47069248998404
ALL_070_M_ENG_ENG_HT1_S018,6,77.06343526230631
ALL_070_M_ENG_ENG_HT1_S018,n4,24.791162896645734
ALL_070_M_ENG_ENG_HT1_S018,4,62.81955735919249
ALL_070_M_ENG_ENG_HT1_S018,8,92.8783834219202
ALL_070_M_ENG_ENG_HT1_S018,n2,31.655476089396394
ALL_070_M_ENG_ENG_HT1_S019,0,40.441148644235504
ALL_070_M_ENG_ENG_HT1_S019,2,50.49738100789622
ALL_070_M_ENG_ENG_HT1_S019,4,62.44667320859898
ALL_070_M_ENG_ENG_HT1_S019,6,76.1201185932408
ALL_070_M_ENG_ENG_HT1_S019,n2,32.132734102685
ALL_070_M_ENG_ENG_HT1_S019,8,91.49730942398926
ALL_070_M_ENG_ENG_HT1_S019,n4,25.44331831205719
ALL_070_M_ENG_ENG_HT1_S020,2,43.016809250842826
ALL_070_M_ENG_ENG_HT1_S020,0,36.02012337035494
ALL_070_M_ENG_ENG_HT1_S020,6,60.189459930315174
ALL_070_M_ENG_ENG_HT1_S020,8,70.36963694170406
ALL_070_M_ENG_ENG_HT1_S020,4,51.086708793754525
ALL_070_M_ENG_ENG_HT1_S020,n4,24.977891327464548
ALL_070_M_ENG_ENG_HT1_S021,0,43.76138148731687
ALL_070_M_ENG_ENG_HT1_S020,n2,30.063105510693788
ALL_070_M_ENG_ENG_HT1_S021,2,52.33472850643162
ALL_070_M_ENG_ENG_HT1_S021,4,62.19785141597923
ALL_070_M_ENG_ENG_HT1_S021,6,73.35879665529356
ALL_070_M_ENG_ENG_HT1_S021,8,85.58326458803987
ALL_070_M_ENG_ENG_HT1_S022,2,46.5551198658939
ALL_070_M_ENG_ENG_HT1_S021,n2,36.25149377900078
ALL_070_M_ENG_ENG_HT1_S021,n4,29.313003145589494
ALL_070_M_ENG_ENG_HT1_S022,0,37.55180662342728
ALL_070_M_ENG_ENG_HT1_S022,8,81.21405312014616
ALL_070_M_ENG_ENG_HT1_S022,4,56.7947001605048
ALL_070_M_ENG_ENG_HT1_S022,6,68.32563031475264
ALL_070_M_ENG_ENG_HT1_S022,n2,29.681279949840487
ALL_070_M_ENG_ENG_HT1_S022,n4,22.93346227722901
ALL_070_M_ENG_ENG_HT1_S023,0,48.61390703361917
ALL_070_M_ENG_ENG_HT1_S023,2,61.13321575857114
ALL_070_M_ENG_ENG_HT1_S023,4,75.3021056475628
ALL_070_M_ENG_ENG_HT1_S023,8,106.30206497086482
ALL_070_M_ENG_ENG_HT1_S023,6,90.47997840984559
ALL_070_M_ENG_ENG_HT1_S023,n2,38.159496741714285
ALL_070_M_ENG_ENG_HT1_S023,n4,29.78237635150714
ALL_070_M_ENG_ENG_HT1_S024,2,68.97087087036584
ALL_070_M_ENG_ENG_HT1_S024,6,95.43830867767845
ALL_070_M_ENG_ENG_HT1_S024,4,81.42204486646098
ALL_070_M_ENG_ENG_HT1_S024,0,57.911833971823754
ALL_070_M_ENG_ENG_HT1_S024,n2,48.10520942197022
ALL_070_M_ENG_ENG_HT1_S024,8,110.96781074491015
ALL_070_M_ENG_ENG_HT1_S024,n4,39.484434945950596
ALL_070_M_ENG_ENG_HT1_S025,0,39.787916825110116
ALL_070_M_ENG_ENG_HT1_S025,6,72.9908616719915
ALL_070_M_ENG_ENG_HT1_S025,2,49.15374736950527
ALL_070_M_ENG_ENG_HT1_S025,4,60.234940956814775
ALL_070_M_ENG_ENG_HT1_S025,n4,25.72741780923808
ALL_070_M_ENG_ENG_HT1_S025,8,87.24912741669155
ALL_070_M_ENG_ENG_HT1_S025,n2,32.04188217465148
ALL_070_M_ENG_ENG_HT1_S026,2,41.87134046316298
ALL_070_M_ENG_ENG_HT1_S026,0,35.690501183918286
ALL_070_M_ENG_ENG_HT1_S026,n4,24.50731232400765
ALL_070_M_ENG_ENG_HT1_S026,8,65.84861254251022
ALL_070_M_ENG_ENG_HT1_S026,n2,29.890117966908495
ALL_070_M_ENG_ENG_HT1_S026,4,48.69066020376532
ALL_070_M_ENG_ENG_HT1_S026,6,56.59196684020317
ALL_070_M_ENG_ENG_HT1_S027,0,58.847333299405484
ALL_070_M_ENG_ENG_HT1_S027,6,93.63374309374049
ALL_070_M_ENG_ENG_HT1_S027,8,106.51177324807499
ALL_070_M_ENG_ENG_HT1_S027,n2,48.96408092193431
ALL_070_M_ENG_ENG_HT1_S027,n4,40.184007701189884
ALL_070_M_ENG_ENG_HT1_S028,0,43.69767921329353
ALL_070_M_ENG_ENG_HT1_S027,2,69.7239580548968
ALL_070_M_ENG_ENG_HT1_S027,4,81.34564378677021
ALL_070_M_ENG_ENG_HT1_S028,2,53.56475028852137
ALL_070_M_ENG_ENG_HT1_S028,4,65.03760848224451
ALL_070_M_ENG_ENG_HT1_S028,n2,35.52426757108459
ALL_070_M_ENG_ENG_HT1_S028,6,77.79362926475025
ALL_070_M_ENG_ENG_HT1_S028,n4,28.728269797751356
ALL_070_M_ENG_ENG_HT1_S029,2,37.62892598224907
ALL_070_M_ENG_ENG_HT1_S029,0,29.68500801714693
ALL_070_M_ENG_ENG_HT1_S028,8,91.63059466476042
ALL_070_M_ENG_ENG_HT1_S029,4,46.861305750850406
ALL_070_M_ENG_ENG_HT1_S029,n2,22.906204812556254
ALL_070_M_ENG_ENG_HT1_S029,6,57.42259226188725
ALL_070_M_ENG_ENG_HT1_S029,8,69.14242752916086
ALL_070_M_ENG_ENG_HT1_S029,n4,17.32304307040814
ALL_070_M_ENG_ENG_HT1_S030,4,63.80305143007807
ALL_070_M_ENG_ENG_HT1_S030,0,40.82175007571236
ALL_070_M_ENG_ENG_HT1_S030,2,51.67494832785428
ALL_070_M_ENG_ENG_HT1_S030,6,77.23777058652763
ALL_070_M_ENG_ENG_HT1_S030,8,91.95918530046426
ALL_070_M_ENG_ENG_HT1_S030,n4,23.58418917563771
ALL_070_M_ENG_ENG_HT1_S030,n2,31.385402847903002
ALL_070_M_ENG_ENG_HT1_S031,0,37.48895214445292
ALL_070_M_ENG_ENG_HT1_S031,4,58.41833142572975
ALL_070_M_ENG_ENG_HT1_S031,2,47.211976670846724
ALL_070_M_ENG_ENG_HT1_S031,6,70.87365206428422
ALL_070_M_ENG_ENG_HT1_S031,n2,29.34295342489988
ALL_070_M_ENG_ENG_HT1_S031,8,84.18839589852496
ALL_070_M_ENG_ENG_HT1_S032,0,34.41583000965945
ALL_070_M_ENG_ENG_HT1_S031,n4,22.729734270022877
ALL_070_M_ENG_ENG_HT1_S032,2,41.94476746025031
ALL_070_M_ENG_ENG_HT1_S032,4,50.35755808561686
ALL_070_M_ENG_ENG_HT1_S032,8,70.79820496033355
ALL_070_M_ENG_ENG_HT1_S032,n4,21.61065853031613
ALL_070_M_ENG_ENG_HT1_S033,0,34.237838972017
ALL_070_M_ENG_ENG_HT1_S032,6,59.83395230990702
ALL_070_M_ENG_ENG_HT1_S032,n2,27.679479170857235
ALL_070_M_ENG_ENG_HT1_S033,4,52.9369923335117
ALL_070_M_ENG_ENG_HT1_S033,n4,20.204350605188022
ALL_070_M_ENG_ENG_HT1_S033,6,63.952299210218975
ALL_070_M_ENG_ENG_HT1_S033,n2,26.679567593957334
ALL_070_M_ENG_ENG_HT1_S033,8,76.0998797712877
ALL_070_M_ENG_ENG_HT1_S033,2,43.00000189106638
ALL_070_M_ENG_ENG_HT1_S034,4,50.45762009825549
ALL_070_M_ENG_ENG_HT1_S034,0,34.14481326727278
ALL_070_M_ENG_ENG_HT1_S034,6,60.133592141737935
ALL_070_M_ENG_ENG_HT1_S034,2,41.63739971216507
ALL_070_M_ENG_ENG_HT1_S034,n2,27.864356161491536
ALL_070_M_ENG_ENG_HT1_S034,n4,22.631197788952207
ALL_070_M_ENG_ENG_HT1_S034,8,70.63243993940824
ALL_070_M_ENG_ENG_HT1_S035,2,44.99309312388293
ALL_070_M_ENG_ENG_HT1_S035,0,37.41617863333029
ALL_070_M_ENG_ENG_HT1_S035,4,53.94358171859591
ALL_070_M_ENG_ENG_HT1_S035,8,77.21637055044496
ALL_070_M_ENG_ENG_HT1_S035,6,64.62664950008224
ALL_070_M_ENG_ENG_HT1_S035,n4,25.38867375648002
ALL_070_M_ENG_ENG_HT1_S035,n2,30.943167107798686
ALL_070_M_ENG_ENG_HT1_S036,2,34.13071730049964
ALL_070_M_ENG_ENG_HT1_S036,4,40.558200182647504
ALL_070_M_ENG_ENG_HT1_S036,0,28.6092469804571
ALL_070_M_ENG_ENG_HT1_S036,6,48.04235452091865
ALL_070_M_ENG_ENG_HT1_S036,n2,23.87450518238231
ALL_070_M_ENG_ENG_HT1_S036,8,56.702403882465106
ALL_070_M_ENG_ENG_HT1_S036,n4,19.818677354786033
ALL_070_M_ENG_ENG_HT1_S037,2,38.82710412218643
ALL_070_M_ENG_ENG_HT1_S037,0,31.46616040822602
ALL_070_M_ENG_ENG_HT1_S037,4,47.46920188014853
ALL_070_M_ENG_ENG_HT1_S037,6,57.415837967737936
ALL_070_M_ENG_ENG_HT1_S037,8,68.75009399382728
ALL_070_M_ENG_ENG_HT1_S037,n2,25.28904983135506
ALL_070_M_ENG_ENG_HT1_S037,n4,20.01958982345269
ALL_070_M_ENG_ENG_HT1_S038,2,49.44893193899104
ALL_070_M_ENG_ENG_HT1_S038,0,40.76712955773627
ALL_070_M_ENG_ENG_HT1_S038,6,70.25133804814001
ALL_070_M_ENG_ENG_HT1_S038,4,59.25037544997339
ALL_070_M_ENG_ENG_HT1_S038,n2,33.235991313279136
ALL_070_M_ENG_ENG_HT1_S038,8,82.59097681827248
ALL_070_M_ENG_ENG_HT1_S038,n4,26.614423216080453
ALL_070_M_ENG_ENG_HT1_S039,0,31.086366321060712
ALL_070_M_ENG_ENG_HT1_S039,2,37.015862669784056
ALL_070_M_ENG_ENG_HT1_S039,4,44.31319647158501
ALL_070_M_ENG_ENG_HT1_S039,6,53.16336365723758
ALL_070_M_ENG_ENG_HT1_S039,8,63.65614047219725
ALL_070_M_ENG_ENG_HT1_S039,n4,22.418064377622038
ALL_070_M_ENG_ENG_HT1_S039,n2,26.283722803475158
ALL_070_M_ENG_ENG_HT1_S040,0,38.32601137734016
ALL_070_M_ENG_ENG_HT1_S040,2,46.14903067068275
ALL_070_M_ENG_ENG_HT1_S040,8,78.3439490341592
ALL_070_M_ENG_ENG_HT1_S040,6,65.9656414861561
ALL_070_M_ENG_ENG_HT1_S040,4,55.26853470186649
ALL_070_M_ENG_ENG_HT1_S040,n2,31.54802645066167
ALL_070_M_ENG_ENG_HT1_S041,0,38.07318947107969
ALL_070_M_ENG_ENG_HT1_S040,n4,25.643030403807575
ALL_070_M_ENG_ENG_HT1_S041,4,59.264800553897075
ALL_070_M_ENG_ENG_HT1_S041,2,47.90613486675197
ALL_070_M_ENG_ENG_HT1_S042,0,37.02375976943962
ALL_070_M_ENG_ENG_HT1_S041,n2,29.604269459955667
ALL_070_M_ENG_ENG_HT1_S041,n4,22.438329674543063
ALL_070_M_ENG_ENG_HT1_S041,6,72.33073160753983
ALL_070_M_ENG_ENG_HT1_S041,8,87.09550898018401
ALL_070_M_ENG_ENG_HT1_S042,8,77.84056151855742
ALL_070_M_ENG_ENG_HT1_S042,2,44.92302519624492
ALL_070_M_ENG_ENG_HT1_S042,6,65.09667632283818
ALL_070_M_ENG_ENG_HT1_S042,4,54.244400682659354
ALL_070_M_ENG_ENG_HT1_S043,2,32.3388997459856
ALL_070_M_ENG_ENG_HT1_S043,0,25.5345889407672
ALL_070_M_ENG_ENG_HT1_S042,n2,30.330260396550162
ALL_070_M_ENG_ENG_HT1_S042,n4,24.55310982283898
ALL_070_M_ENG_ENG_HT1_S043,6,50.78394682934724
ALL_070_M_ENG_ENG_HT1_S043,4,40.69687018787067
ALL_070_M_ENG_ENG_HT1_S043,8,62.65016055451532
ALL_070_M_ENG_ENG_HT1_S043,n4,15.458350142268255
ALL_070_M_ENG_ENG_HT1_S043,n2,19.98834030497547
ALL_070_M_ENG_ENG_HT1_S044,2,35.35626704891908
ALL_070_M_ENG_ENG_HT1_S044,4,42.9580070082815
ALL_070_M_ENG_ENG_HT1_S044,6,51.61226449548661
ALL_070_M_ENG_ENG_HT1_S044,0,28.788243538784887
ALL_070_M_ENG_ENG_HT1_S044,8,61.26838082899212
ALL_070_M_ENG_ENG_HT1_S044,n2,23.1660267215177
ALL_070_M_ENG_ENG_HT1_S044,n4,18.402808125885592
ALL_070_M_ENG_ENG_HT1_S045,0,36.00972402733849
ALL_070_M_ENG_ENG_HT1_S045,2,44.23659451784356
ALL_070_M_ENG_ENG_HT1_S045,4,54.12585997877773
ALL_070_M_ENG_ENG_HT1_S045,6,65.46735222492602
ALL_070_M_ENG_ENG_HT1_S045,8,77.98172185202962
ALL_070_M_ENG_ENG_HT1_S045,n2,29.431231790205647
ALL_070_M_ENG_ENG_HT1_S046,0,47.10150246141208
ALL_070_M_ENG_ENG_HT1_S046,4,66.75807502719326
ALL_070_M_ENG_ENG_HT1_S045,n4,24.18261137837199
ALL_070_M_ENG_ENG_HT1_S046,2,56.096067850971366
ALL_070_M_ENG_ENG_HT1_S046,6,78.83971773285762
ALL_070_M_ENG_ENG_HT1_S046,8,91.97060102383244
ALL_070_M_ENG_ENG_HT1_S046,n2,39.290839669572286
ALL_070_M_ENG_ENG_HT1_S046,n4,32.33033521162044
ALL_070_M_ENG_ENG_HT1_S047,0,34.15322468349556
ALL_070_M_ENG_ENG_HT1_S047,2,41.986341430064805
ALL_070_M_ENG_ENG_HT1_S047,6,62.14642360664102
ALL_070_M_ENG_ENG_HT1_S047,4,51.31830217009987
ALL_070_M_ENG_ENG_HT1_S047,8,74.35959659157515
ALL_070_M_ENG_ENG_HT1_S047,n4,22.660598356545215
ALL_070_M_ENG_ENG_HT1_S047,n2,27.76987912711573
ALL_070_M_ENG_ENG_HT1_S048,8,66.73679702598704
ALL_070_M_ENG_ENG_HT1_S048,6,57.56073012122175
ALL_070_M_ENG_ENG_HT1_S048,4,49.69164307702096
ALL_070_M_ENG_ENG_HT1_S048,0,37.07789081035461
ALL_070_M_ENG_ENG_HT1_S048,2,42.96026882314655
ALL_070_M_ENG_ENG_HT1_S048,n2,31.69206379634864
ALL_070_M_ENG_ENG_HT1_S049,2,46.40166634485917
ALL_070_M_ENG_ENG_HT1_S049,4,57.05230570294322
ALL_070_M_ENG_ENG_HT1_S048,n4,26.71288659423427
ALL_070_M_ENG_ENG_HT1_S049,0,37.309760394054976
ALL_070_M_ENG_ENG_HT1_S049,8,83.06182444059863
ALL_070_M_ENG_ENG_HT1_S049,6,69.18002061626947
ALL_070_M_ENG_ENG_HT1_S049,n2,29.756848711444064
ALL_070_M_ENG_ENG_HT1_S049,n4,23.536455845604983
ALL_070_M_ENG_ENG_HT1_S050,0,26.827047186504416
ALL_070_M_ENG_ENG_HT1_S050,2,32.75830154593606
ALL_070_M_ENG_ENG_HT1_S050,4,40.23524670533139
ALL_070_M_ENG_ENG_HT1_S050,8,59.96245241403862
ALL_070_M_ENG_ENG_HT1_S050,6,49.30980909279819
ALL_070_M_ENG_ENG_HT1_S051,0,32.411384402579095
ALL_070_M_ENG_ENG_HT1_S050,n4,18.442702480013473
ALL_070_M_ENG_ENG_HT1_S050,n2,22.184552040131543
ALL_070_M_ENG_ENG_HT1_S051,2,42.75557690321983
ALL_070_M_ENG_ENG_HT1_S051,n4,17.54375702929697
ALL_070_M_ENG_ENG_HT1_S051,n2,24.0113205319221
ALL_070_M_ENG_ENG_HT1_S051,6,69.13939053008366
ALL_070_M_ENG_ENG_HT1_S051,4,54.99574397356526
ALL_070_M_ENG_ENG_HT1_S051,8,85.08601064445567
ALL_070_M_ENG_ENG_HT1_S052,4,68.25398395225864
ALL_070_M_ENG_ENG_HT1_S052,2,56.751353934985985
ALL_070_M_ENG_ENG_HT1_S052,8,93.35959462179406
ALL_070_M_ENG_ENG_HT1_S052,0,46.107060379059256
ALL_070_M_ENG_ENG_HT1_S052,6,80.47768393657034
ALL_070_M_ENG_ENG_HT1_S052,n2,36.388766655133956
ALL_070_M_ENG_ENG_HT1_S052,n4,27.97518372863661
ALL_070_M_ENG_ENG_HT1_S053,2,51.078963287189374
ALL_070_M_ENG_ENG_HT1_S053,0,40.04469447687139
ALL_070_M_ENG_ENG_HT1_S053,4,64.09422965241775
ALL_070_M_ENG_ENG_HT1_S053,6,79.35472496236856
ALL_070_M_ENG_ENG_HT1_S053,8,96.54910685154383
ALL_070_M_ENG_ENG_HT1_S053,n2,31.179611257540106
ALL_070_M_ENG_ENG_HT1_S053,n4,24.21647860743885
ALL_070_M_ENG_ENG_HT1_S054,0,36.061984658058776
ALL_070_M_ENG_ENG_HT1_S054,4,52.138707340541075
ALL_070_M_ENG_ENG_HT1_S054,2,43.40853606055066
ALL_070_M_ENG_ENG_HT1_S054,6,62.48091398381358
ALL_070_M_ENG_ENG_HT1_S055,0,37.172480519870774
ALL_070_M_ENG_ENG_HT1_S054,n4,24.948079652817956
ALL_070_M_ENG_ENG_HT1_S055,2,44.41402186610358
ALL_070_M_ENG_ENG_HT1_S054,8,74.69885687987443
ALL_070_M_ENG_ENG_HT1_S054,n2,29.945935577005844
ALL_070_M_ENG_ENG_HT1_S055,6,62.54102535988403
ALL_070_M_ENG_ENG_HT1_S055,4,52.78290595648568
ALL_070_M_ENG_ENG_HT1_S055,n2,30.8254718179757
ALL_070_M_ENG_ENG_HT1_S055,8,73.88162044642382
ALL_070_M_ENG_ENG_HT1_S056,0,42.74055500106708
ALL_070_M_ENG_ENG_HT1_S055,n4,25.16766266800342
ALL_070_M_ENG_ENG_HT1_S056,2,51.11637112452298
ALL_070_M_ENG_ENG_HT1_S056,4,60.5798197981022
ALL_070_M_ENG_ENG_HT1_S056,8,83.01391034014219
ALL_070_M_ENG_ENG_HT1_S056,6,71.1610871827898
ALL_070_M_ENG_ENG_HT1_S056,n2,35.494445657048004
ALL_070_M_ENG_ENG_HT1_S056,n4,29.363475007689615
ALL_070_M_ENG_ENG_HT1_S057,2,41.705545664540494
ALL_070_M_ENG_ENG_HT1_S057,0,34.655010632245805
ALL_070_M_ENG_ENG_HT1_S057,4,49.54300193364052
ALL_070_M_ENG_ENG_HT1_S057,6,58.20798674319398
ALL_070_M_ENG_ENG_HT1_S058,0,40.38354720472116
ALL_070_M_ENG_ENG_HT1_S057,n2,28.38991044396453
ALL_070_M_ENG_ENG_HT1_S057,8,67.8790993214358
ALL_070_M_ENG_ENG_HT1_S057,n4,22.941833837620326
ALL_070_M_ENG_ENG_HT1_S058,2,48.631378435166916
ALL_070_M_ENG_ENG_HT1_S058,6,68.86061476391991
ALL_070_M_ENG_ENG_HT1_S058,8,80.7054489711105
ALL_070_M_ENG_ENG_HT1_S058,4,58.13710071310665
ALL_070_M_ENG_ENG_HT1_S058,n2,33.35846298088586
ALL_070_M_ENG_ENG_HT1_S058,n4,27.409710747615723
ALL_070_M_ENG_ENG_HT1_S059,2,44.76844490886783
ALL_070_M_ENG_ENG_HT1_S059,4,54.59009767499615
ALL_070_M_ENG_ENG_HT1_S059,0,36.70284917301207
ALL_070_M_ENG_ENG_HT1_S059,8,80.06121499344015
ALL_070_M_ENG_ENG_HT1_S059,6,66.2768776377115
ALL_070_M_ENG_ENG_HT1_S059,n4,24.126401064613706
ALL_070_M_ENG_ENG_HT1_S059,n2,30.00402278518149
ALL_070_M_ENG_ENG_HT1_S060,2,54.501473211950625
ALL_070_M_ENG_ENG_HT1_S060,6,76.86686464882129
ALL_070_M_ENG_ENG_HT1_S060,0,45.08087711384986
ALL_070_M_ENG_ENG_HT1_S060,4,65.08469272237724
ALL_070_M_ENG_ENG_HT1_S060,8,89.75089131536848
ALL_070_M_ENG_ENG_HT1_S060,n2,36.62140838712744
ALL_070_M_ENG_ENG_HT2_S001,0,45.83018334408574
ALL_070_M_ENG_ENG_HT2_S001,2,56.66403588463723
ALL_070_M_ENG_ENG_HT1_S060,n4,29.063091246913352
ALL_070_M_ENG_ENG_HT2_S001,4,68.87464797869902
ALL_070_M_ENG_ENG_HT2_S001,6,82.3052651342336
ALL_070_M_ENG_ENG_HT2_S001,8,96.80301615432586
ALL_070_M_ENG_ENG_HT2_S001,n2,36.574299291920916
ALL_070_M_ENG_ENG_HT2_S002,0,47.00469875578055
ALL_070_M_ENG_ENG_HT2_S001,n4,28.659942730822536
ALL_070_M_ENG_ENG_HT2_S002,6,86.28569486736097
ALL_070_M_ENG_ENG_HT2_S002,n2,35.711609151395876
ALL_070_M_ENG_ENG_HT2_S003,0,48.275332671789826
ALL_070_M_ENG_ENG_HT2_S002,n4,25.66363115016241
ALL_070_M_ENG_ENG_HT2_S002,2,59.231067467369826
ALL_070_M_ENG_ENG_HT2_S002,4,72.34509995887866
ALL_070_M_ENG_ENG_HT2_S002,8,101.05564999008585
ALL_070_M_ENG_ENG_HT2_S003,4,65.73582899784758
ALL_070_M_ENG_ENG_HT2_S003,2,56.57993282773092
ALL_070_M_ENG_ENG_HT2_S003,6,75.88932112882772
ALL_070_M_ENG_ENG_HT2_S004,0,36.97600575062452
ALL_070_M_ENG_ENG_HT2_S003,n4,33.107253035542996
ALL_070_M_ENG_ENG_HT2_S003,n2,40.51578791270186
ALL_070_M_ENG_ENG_HT2_S003,8,87.15752654823885
ALL_070_M_ENG_ENG_HT2_S004,4,55.339152187565304
ALL_070_M_ENG_ENG_HT2_S004,2,45.532983650714
ALL_070_M_ENG_ENG_HT2_S004,6,66.2190976039033
ALL_070_M_ENG_ENG_HT2_S004,n2,29.61135241717882
ALL_070_M_ENG_ENG_HT2_S004,8,78.15327330940887
ALL_070_M_ENG_ENG_HT2_S005,4,74.02166453953754
ALL_070_M_ENG_ENG_HT2_S005,2,61.08506800915363
ALL_070_M_ENG_ENG_HT2_S005,0,49.921773842538215
ALL_070_M_ENG_ENG_HT2_S004,n4,23.34713053491668
ALL_070_M_ENG_ENG_HT2_S005,6,88.67471336859639
ALL_070_M_ENG_ENG_HT2_S005,8,104.782656390853
ALL_070_M_ENG_ENG_HT2_S005,n2,40.438338328660976
ALL_070_M_ENG_ENG_HT2_S005,n4,32.39583499144346
ALL_070_M_ENG_ENG_HT2_S006,2,44.38145402521543
ALL_070_M_ENG_ENG_HT2_S006,0,37.53685137169521
ALL_070_M_ENG_ENG_HT2_S006,4,52.42926906873314
ALL_070_M_ENG_ENG_HT2_S006,6,61.87076784214278
ALL_070_M_ENG_ENG_HT2_S006,n4,26.610430875657233
ALL_070_M_ENG_ENG_HT2_S006,8,72.92392954258807
ALL_070_M_ENG_ENG_HT2_S006,n2,31.694570108075087
ALL_070_M_ENG_ENG_HT2_S007,6,58.02633563222304
ALL_070_M_ENG_ENG_HT2_S007,0,30.076310632716304
ALL_070_M_ENG_ENG_HT2_S007,2,38.11066169463819
ALL_070_M_ENG_ENG_HT2_S007,8,70.20965645259395
ALL_070_M_ENG_ENG_HT2_S007,4,47.38639246674672
ALL_070_M_ENG_ENG_HT2_S007,n2,23.3386965048248
ALL_070_M_ENG_ENG_HT2_S007,n4,18.012622899075595
ALL_070_M_ENG_ENG_HT2_S008,0,44.18679089725637
ALL_070_M_ENG_ENG_HT2_S008,2,56.796681785840775
ALL_070_M_ENG_ENG_HT2_S008,n2,33.38440155216091
ALL_070_M_ENG_ENG_HT2_S008,4,70.96535507230878
ALL_070_M_ENG_ENG_HT2_S008,6,86.63655949026634
ALL_070_M_ENG_ENG_HT2_S008,8,103.71910588359745
ALL_070_M_ENG_ENG_HT2_S008,n4,24.55038845512721
ALL_070_M_ENG_ENG_HT2_S009,2,53.07731686342211
ALL_070_M_ENG_ENG_HT2_S009,0,45.23476537961011
ALL_070_M_ENG_ENG_HT2_S009,4,61.874549474537375
ALL_070_M_ENG_ENG_HT2_S009,6,71.79055069591031
ALL_070_M_ENG_ENG_HT2_S009,8,82.94651242112124
ALL_070_M_ENG_ENG_HT2_S009,n4,30.076410800944338
ALL_070_M_ENG_ENG_HT2_S009,n2,37.777389538001074
ALL_070_M_ENG_ENG_HT2_S010,2,44.231145428703186
ALL_070_M_ENG_ENG_HT2_S010,0,35.580331631248484
ALL_070_M_ENG_ENG_HT2_S010,4,53.360629500508175
ALL_070_M_ENG_ENG_HT2_S010,6,62.75293804386369
ALL_070_M_ENG_ENG_HT2_S010,8,72.30554808505264
ALL_070_M_ENG_ENG_HT2_S010,n4,20.542746931528775
ALL_070_M_ENG_ENG_HT2_S010,n2,27.615884180039778
ALL_070_M_ENG_ENG_HT2_S011,0,34.05612288614926
ALL_070_M_ENG_ENG_HT2_S011,4,51.26473960934452
ALL_070_M_ENG_ENG_HT2_S011,2,41.990644935397185
ALL_070_M_ENG_ENG_HT2_S011,8,73.98545813905505
ALL_070_M_ENG_ENG_HT2_S011,n2,27.47292157526823
ALL_070_M_ENG_ENG_HT2_S012,4,55.47000366705141
ALL_070_M_ENG_ENG_HT2_S011,n4,22.137963354062343
ALL_070_M_ENG_ENG_HT2_S012,2,47.288400627638204
ALL_070_M_ENG_ENG_HT2_S011,6,61.89208762823569
ALL_070_M_ENG_ENG_HT2_S012,0,40.08578548911234
ALL_070_M_ENG_ENG_HT2_S012,6,64.72976282928397
ALL_070_M_ENG_ENG_HT2_S012,n2,33.580613080577095
ALL_070_M_ENG_ENG_HT2_S012,8,74.93625293591766
ALL_070_M_ENG_ENG_HT2_S012,n4,27.654183913733355
ALL_070_M_ENG_ENG_HT2_S013,2,48.800818582180234
ALL_070_M_ENG_ENG_HT2_S013,4,57.43704673796408
ALL_070_M_ENG_ENG_HT2_S013,0,41.21033246345969
ALL_070_M_ENG_ENG_HT2_S013,n2,34.35880562616854
ALL_070_M_ENG_ENG_HT2_S013,8,78.91926274387721
ALL_070_M_ENG_ENG_HT2_S013,n4,28.066870847952277
ALL_070_M_ENG_ENG_HT2_S013,6,67.41538663671551
ALL_070_M_ENG_ENG_HT2_S014,4,48.62965118020662
ALL_070_M_ENG_ENG_HT2_S014,0,32.993226016480506
ALL_070_M_ENG_ENG_HT2_S014,6,57.86249865508823
ALL_070_M_ENG_ENG_HT2_S014,8,68.24351420623432
ALL_070_M_ENG_ENG_HT2_S014,2,40.3908182691283
ALL_070_M_ENG_ENG_HT2_S014,n2,26.42548549802125
ALL_070_M_ENG_ENG_HT2_S014,n4,20.846134264212402
ALL_070_M_ENG_ENG_HT2_S015,4,64.1288813124717
ALL_070_M_ENG_ENG_HT2_S015,2,54.510590237439786
ALL_070_M_ENG_ENG_HT2_S015,6,75.24391413130101
ALL_070_M_ENG_ENG_HT2_S015,n2,39.09960950604872
ALL_070_M_ENG_ENG_HT2_S015,n4,32.872440338343985
ALL_070_M_ENG_ENG_HT2_S015,0,46.24915887884329
ALL_070_M_ENG_ENG_HT2_S015,8,88.0166645502446
ALL_070_M_ENG_ENG_HT2_S016,0,34.623229345076155
ALL_070_M_ENG_ENG_HT2_S016,2,39.53253922306163
ALL_070_M_ENG_ENG_HT2_S016,6,51.80805624917839
ALL_070_M_ENG_ENG_HT2_S016,n2,30.453751003372922
ALL_070_M_ENG_ENG_HT2_S016,n4,26.866567479386706
ALL_070_M_ENG_ENG_HT2_S016,8,59.382037046623545
ALL_070_M_ENG_ENG_HT2_S017,0,40.66176863818269
ALL_070_M_ENG_ENG_HT2_S016,4,45.23232628590701
ALL_070_M_ENG_ENG_HT2_S017,2,50.1353035611524
ALL_070_M_ENG_ENG_HT2_S017,4,60.609295998781825
ALL_070_M_ENG_ENG_HT2_S017,n4,24.884260034318622
ALL_070_M_ENG_ENG_HT2_S017,n2,32.20719276320884
ALL_070_M_ENG_ENG_HT2_S017,6,71.92647142311523
ALL_070_M_ENG_ENG_HT2_S017,8,83.97003583166332
