filename,snr,siib_score
ALL_131_M_ENG_ENG_HT2_S037,n2,288.86283153208853
ALL_131_M_ENG_ENG_HT2_S038,0,172.46863473520443
ALL_131_M_ENG_ENG_HT2_S038,2,180.8709462078473
ALL_131_M_ENG_ENG_HT2_S037,n4,286.16354500087664
ALL_131_M_ENG_ENG_HT2_S038,4,191.93154446194148
ALL_131_M_ENG_ENG_HT2_S038,6,202.39217370289145
ALL_131_M_ENG_ENG_HT2_S038,n2,165.2658485470111
ALL_131_M_ENG_ENG_HT2_S038,8,213.6805785076865
ALL_131_M_ENG_ENG_HT2_S038,n4,161.08714294291337
ALL_131_M_ENG_ENG_HT2_S039,2,294.3595127133604
ALL_131_M_ENG_ENG_HT2_S039,0,289.4813096870025
ALL_131_M_ENG_ENG_HT2_S039,6,314.43540425265155
ALL_131_M_ENG_ENG_HT2_S039,4,304.19977636065323
ALL_131_M_ENG_ENG_HT2_S039,8,326.14070305305574
ALL_131_M_ENG_ENG_HT2_S040,0,1113.3378393305593
ALL_131_M_ENG_ENG_HT2_S039,n2,285.25497396226393
ALL_131_M_ENG_ENG_HT2_S040,2,1114.068342716297
ALL_131_M_ENG_ENG_HT2_S040,4,1118.092067957313
ALL_131_M_ENG_ENG_HT2_S040,6,1118.6188521578158
ALL_131_M_ENG_ENG_HT2_S040,n2,1103.6590365421425
ALL_131_M_ENG_ENG_HT2_S040,8,1132.871656900188
ALL_131_M_ENG_ENG_HT2_S040,n4,1105.3923078468358
ALL_131_M_ENG_ENG_HT2_S039,n4,277.22692748433155
ALL_131_M_ENG_ENG_HT2_S041,0,192.47785790806705
ALL_131_M_ENG_ENG_HT2_S041,2,204.94067850305237
ALL_131_M_ENG_ENG_HT2_S041,6,237.0052586490093
ALL_131_M_ENG_ENG_HT2_S041,4,221.08280354182244
ALL_131_M_ENG_ENG_HT2_S041,8,254.73928064156885
ALL_131_M_ENG_ENG_HT2_S041,n2,178.31733685047632
ALL_131_M_ENG_ENG_HT2_S042,4,227.85565803525026
ALL_131_M_ENG_ENG_HT2_S041,n4,171.36318536360287
ALL_131_M_ENG_ENG_HT2_S042,2,215.09198399559745
ALL_131_M_ENG_ENG_HT2_S042,0,201.0586858066031
ALL_131_M_ENG_ENG_HT2_S042,n4,179.68835184730432
ALL_131_M_ENG_ENG_HT2_S042,6,241.5341568461688
ALL_131_M_ENG_ENG_HT2_S042,8,258.01582612874586
ALL_131_M_ENG_ENG_HT2_S042,n2,189.70835372280033
ALL_131_M_ENG_ENG_HT2_S043,0,251.95555724930995
ALL_131_M_ENG_ENG_HT2_S043,2,260.0580044642903
ALL_131_M_ENG_ENG_HT2_S043,4,272.4623181535884
ALL_131_M_ENG_ENG_HT2_S043,8,297.8283992464443
ALL_131_M_ENG_ENG_HT2_S043,6,287.05264352974865
ALL_131_M_ENG_ENG_HT2_S043,n2,243.86087259208435
ALL_131_M_ENG_ENG_HT2_S044,2,185.84011023548533
ALL_131_M_ENG_ENG_HT2_S044,4,196.9979499300522
ALL_131_M_ENG_ENG_HT2_S043,n4,238.00374332310474
ALL_131_M_ENG_ENG_HT2_S044,6,206.35437711301498
ALL_131_M_ENG_ENG_HT2_S044,0,178.74263248958619
ALL_131_M_ENG_ENG_HT2_S044,8,216.17652391035483
ALL_131_M_ENG_ENG_HT2_S044,n2,170.19266233159937
ALL_131_M_ENG_ENG_HT2_S044,n4,162.98462010908645
ALL_131_M_ENG_ENG_HT2_S045,0,1335.7624872954837
ALL_131_M_ENG_ENG_HT2_S045,2,1335.7624872954837
ALL_131_M_ENG_ENG_HT2_S045,n2,1335.7624872954837
ALL_131_M_ENG_ENG_HT2_S045,4,1335.7624872954837
ALL_131_M_ENG_ENG_HT2_S045,8,1335.7624872954837
ALL_131_M_ENG_ENG_HT2_S045,6,1335.7624872954837
ALL_131_M_ENG_ENG_HT2_S045,n4,1335.7624872954837
ALL_131_M_ENG_ENG_HT2_S046,4,351.00190824222915
ALL_131_M_ENG_ENG_HT2_S046,6,357.9700748060719
ALL_131_M_ENG_ENG_HT2_S046,8,364.99542605488
ALL_131_M_ENG_ENG_HT2_S046,2,340.20045445241186
ALL_131_M_ENG_ENG_HT2_S047,2,1334.4341591552638
ALL_131_M_ENG_ENG_HT2_S047,0,1335.6129002267212
ALL_131_M_ENG_ENG_HT2_S046,n2,325.74124496171845
ALL_131_M_ENG_ENG_HT2_S046,0,332.672945260504
ALL_131_M_ENG_ENG_HT2_S046,n4,318.6628788273204
ALL_131_M_ENG_ENG_HT2_S047,n2,1335.4228506282116
ALL_131_M_ENG_ENG_HT2_S047,4,1335.22638059785
ALL_131_M_ENG_ENG_HT2_S047,6,1335.5921880829121
ALL_131_M_ENG_ENG_HT2_S047,8,1335.2612523527748
ALL_131_M_ENG_ENG_HT2_S048,2,289.0070889197462
ALL_131_M_ENG_ENG_HT2_S048,0,284.90660973497137
ALL_131_M_ENG_ENG_HT2_S048,4,297.68423237889203
ALL_131_M_ENG_ENG_HT2_S047,n4,1335.4872353324154
ALL_131_M_ENG_ENG_HT2_S048,6,309.1127648356429
ALL_131_M_ENG_ENG_HT2_S048,8,318.6070410507167
ALL_131_M_ENG_ENG_HT2_S049,0,159.16536314869262
ALL_131_M_ENG_ENG_HT2_S049,2,170.93555288621272
ALL_131_M_ENG_ENG_HT2_S048,n2,275.9662800776641
ALL_131_M_ENG_ENG_HT2_S048,n4,268.9017057059035
ALL_131_M_ENG_ENG_HT2_S049,6,197.66389422644232
ALL_131_M_ENG_ENG_HT2_S049,4,184.74349347127375
ALL_131_M_ENG_ENG_HT2_S049,n4,144.35751652016054
ALL_131_M_ENG_ENG_HT2_S049,8,207.35815643198265
ALL_131_M_ENG_ENG_HT2_S050,0,1335.7624872954837
ALL_131_M_ENG_ENG_HT2_S049,n2,150.3555869457972
ALL_131_M_ENG_ENG_HT2_S050,8,1335.7308048904706
ALL_131_M_ENG_ENG_HT2_S050,6,1335.7624872954837
ALL_131_M_ENG_ENG_HT2_S050,2,1335.7624872954837
ALL_131_M_ENG_ENG_HT2_S050,4,1335.7624872954837
ALL_131_M_ENG_ENG_HT2_S050,n2,1335.7624872954837
ALL_131_M_ENG_ENG_HT2_S050,n4,1335.7624872954837
ALL_131_M_ENG_ENG_HT2_S051,0,186.89624413184666
ALL_131_M_ENG_ENG_HT2_S051,2,193.8707582023523
ALL_131_M_ENG_ENG_HT2_S051,4,205.8466740057691
ALL_131_M_ENG_ENG_HT2_S051,6,214.742126717205
ALL_131_M_ENG_ENG_HT2_S051,n2,179.07038758625632
ALL_131_M_ENG_ENG_HT2_S051,n4,169.76845616500108
ALL_131_M_ENG_ENG_HT2_S051,8,224.9296106164085
ALL_131_M_ENG_ENG_HT2_S052,0,282.5665065786086
ALL_131_M_ENG_ENG_HT2_S052,6,311.4883478714389
ALL_131_M_ENG_ENG_HT2_S052,4,305.5827238488906
ALL_131_M_ENG_ENG_HT2_S052,8,317.7214544537219
ALL_131_M_ENG_ENG_HT2_S052,2,292.2805951210272
ALL_131_M_ENG_ENG_HT2_S052,n2,273.48965986004293
ALL_131_M_ENG_ENG_HT2_S053,0,1300.4623156703185
ALL_131_M_ENG_ENG_HT2_S053,2,1298.0943157306056
ALL_131_M_ENG_ENG_HT2_S053,4,1301.575261301992
ALL_131_M_ENG_ENG_HT2_S052,n4,269.22134895930503
ALL_131_M_ENG_ENG_HT2_S053,6,1303.0331174057849
ALL_131_M_ENG_ENG_HT2_S053,n2,1292.3612974874395
ALL_131_M_ENG_ENG_HT2_S053,8,1300.3395251239012
ALL_131_M_ENG_ENG_HT2_S053,n4,1294.9422022623912
ALL_131_M_ENG_ENG_HT2_S054,0,164.99495010179106
ALL_131_M_ENG_ENG_HT2_S054,2,171.99646645187732
ALL_131_M_ENG_ENG_HT2_S054,4,183.7850498971068
ALL_131_M_ENG_ENG_HT2_S054,8,210.5399767383864
ALL_131_M_ENG_ENG_HT2_S054,6,196.3482013671981
ALL_131_M_ENG_ENG_HT2_S054,n2,158.98474989158504
ALL_131_M_ENG_ENG_HT2_S055,2,191.1085072347694
ALL_131_M_ENG_ENG_HT2_S055,4,202.6822849510012
ALL_131_M_ENG_ENG_HT2_S054,n4,153.17759907521463
ALL_131_M_ENG_ENG_HT2_S055,0,180.33496579703348
ALL_131_M_ENG_ENG_HT2_S055,6,215.50112489783706
ALL_131_M_ENG_ENG_HT2_S055,n2,169.01641106362828
ALL_131_M_ENG_ENG_HT2_S055,8,229.38691046211397
ALL_131_M_ENG_ENG_HT2_S056,0,879.5851061735978
ALL_131_M_ENG_ENG_HT2_S055,n4,159.18743997349338
ALL_131_M_ENG_ENG_HT2_S056,4,889.1969504232877
ALL_131_M_ENG_ENG_HT2_S056,2,879.4761067935553
ALL_131_M_ENG_ENG_HT2_S056,6,887.9575541932311
ALL_131_M_ENG_ENG_HT2_S056,8,890.6945359449433
ALL_131_M_ENG_ENG_HT2_S056,n2,869.2683100808563
ALL_131_M_ENG_ENG_HT2_S056,n4,868.4143138870533
ALL_131_M_ENG_ENG_HT2_S057,2,322.19014686068294
ALL_131_M_ENG_ENG_HT2_S057,0,310.1072573555
ALL_131_M_ENG_ENG_HT2_S057,4,333.55138697730433
ALL_131_M_ENG_ENG_HT2_S057,6,347.6406585055562
ALL_131_M_ENG_ENG_HT2_S057,n2,297.3473699520007
ALL_131_M_ENG_ENG_HT2_S058,2,316.4382807694145
ALL_131_M_ENG_ENG_HT2_S057,8,358.9785907304373
ALL_131_M_ENG_ENG_HT2_S057,n4,287.1922847194014
ALL_131_M_ENG_ENG_HT2_S058,4,327.4034998070734
ALL_131_M_ENG_ENG_HT2_S058,6,334.00582335497535
ALL_131_M_ENG_ENG_HT2_S058,0,309.83704453685186
ALL_131_M_ENG_ENG_HT2_S058,n2,304.09130776337463
ALL_131_M_ENG_ENG_HT2_S058,8,344.3886127038828
ALL_131_M_ENG_ENG_HT2_S058,n4,297.6439318809646
ALL_131_M_ENG_ENG_HT2_S059,4,223.72982588140678
ALL_131_M_ENG_ENG_HT2_S059,2,212.77805039584814
ALL_131_M_ENG_ENG_HT2_S059,6,233.56881765404867
ALL_131_M_ENG_ENG_HT2_S059,0,202.441866766711
ALL_131_M_ENG_ENG_HT2_S059,8,247.54782821219652
ALL_131_M_ENG_ENG_HT2_S059,n2,197.7678473548679
ALL_131_M_ENG_ENG_HT2_S059,n4,191.40235737372544
ALL_131_M_ENG_ENG_HT2_S060,0,442.1739087607033
ALL_131_M_ENG_ENG_HT2_S060,2,444.1227908135691
ALL_131_M_ENG_ENG_HT2_S060,6,442.79066508999506
ALL_131_M_ENG_ENG_HT2_S060,8,443.04951045245264
ALL_131_M_ENG_ENG_HT2_S060,4,444.7944500634883
ALL_131_M_ENG_ENG_HT2_S060,n2,441.46766148236884
ALL_132_M_ENG_ENG_HT1_S001,2,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S001,0,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S001,4,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S001,8,1335.7624872954837
ALL_131_M_ENG_ENG_HT2_S060,n4,441.2263401075853
ALL_132_M_ENG_ENG_HT1_S001,6,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S001,n2,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S001,n4,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S002,2,250.18547409719088
ALL_132_M_ENG_ENG_HT1_S002,0,240.2582309439869
ALL_132_M_ENG_ENG_HT1_S002,4,258.8995191371142
ALL_132_M_ENG_ENG_HT1_S002,6,265.79069334303114
ALL_132_M_ENG_ENG_HT1_S002,n4,224.76991609835108
ALL_132_M_ENG_ENG_HT1_S002,n2,230.95818043160472
ALL_132_M_ENG_ENG_HT1_S002,8,280.3070151658193
ALL_132_M_ENG_ENG_HT1_S003,0,205.31240548347586
ALL_132_M_ENG_ENG_HT1_S003,2,210.43492813384262
ALL_132_M_ENG_ENG_HT1_S003,4,217.6072493267614
ALL_132_M_ENG_ENG_HT1_S003,n4,195.60380424759106
ALL_132_M_ENG_ENG_HT1_S003,n2,198.46609384317279
ALL_132_M_ENG_ENG_HT1_S003,6,223.4364147183136
ALL_132_M_ENG_ENG_HT1_S003,8,234.78505117499128
ALL_132_M_ENG_ENG_HT1_S004,0,1110.6589322907703
ALL_132_M_ENG_ENG_HT1_S004,2,1116.8101253560194
ALL_132_M_ENG_ENG_HT1_S004,4,1114.9294686699745
ALL_132_M_ENG_ENG_HT1_S004,6,1120.0365464816523
ALL_132_M_ENG_ENG_HT1_S004,n2,1115.44334563418
ALL_132_M_ENG_ENG_HT1_S005,0,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S004,8,1128.5020686514513
ALL_132_M_ENG_ENG_HT1_S004,n4,1111.1756414293468
ALL_132_M_ENG_ENG_HT1_S005,6,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S005,2,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S005,8,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S005,4,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S005,n2,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S005,n4,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S006,0,228.36761514272837
ALL_132_M_ENG_ENG_HT1_S006,4,241.61973827265948
ALL_132_M_ENG_ENG_HT1_S006,2,236.04511181537856
ALL_132_M_ENG_ENG_HT1_S006,6,250.53269275146738
ALL_132_M_ENG_ENG_HT1_S006,8,259.78972249276507
ALL_132_M_ENG_ENG_HT1_S006,n4,218.55920438684748
ALL_132_M_ENG_ENG_HT1_S007,4,206.35012751704437
ALL_132_M_ENG_ENG_HT1_S007,0,189.7844128181696
ALL_132_M_ENG_ENG_HT1_S006,n2,224.54185064107162
ALL_132_M_ENG_ENG_HT1_S007,2,197.819935308627
ALL_132_M_ENG_ENG_HT1_S007,n4,181.1152384728796
ALL_132_M_ENG_ENG_HT1_S007,6,215.02875971614026
ALL_132_M_ENG_ENG_HT1_S007,8,229.2383492215451
ALL_132_M_ENG_ENG_HT1_S007,n2,183.6948867901981
ALL_132_M_ENG_ENG_HT1_S008,2,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S008,0,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S008,4,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S008,6,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S009,0,467.2196877302511
ALL_132_M_ENG_ENG_HT1_S008,8,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S008,n4,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S009,2,467.6211849549689
ALL_132_M_ENG_ENG_HT1_S008,n2,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S009,6,472.2387224401782
ALL_132_M_ENG_ENG_HT1_S009,4,469.8464876121964
ALL_132_M_ENG_ENG_HT1_S009,8,471.56784646577216
ALL_132_M_ENG_ENG_HT1_S009,n2,466.1083480624646
ALL_132_M_ENG_ENG_HT1_S009,n4,468.73313562909095
ALL_132_M_ENG_ENG_HT1_S010,6,895.1308029086913
ALL_132_M_ENG_ENG_HT1_S010,4,884.6335531575393
ALL_132_M_ENG_ENG_HT1_S010,2,880.3548018736325
ALL_132_M_ENG_ENG_HT1_S010,0,871.252130875703
ALL_132_M_ENG_ENG_HT1_S010,8,899.0032328570987
ALL_132_M_ENG_ENG_HT1_S011,0,190.14255787393807
ALL_132_M_ENG_ENG_HT1_S010,n4,866.7952401311961
ALL_132_M_ENG_ENG_HT1_S011,2,197.9763198920914
ALL_132_M_ENG_ENG_HT1_S010,n2,867.0261241508688
ALL_132_M_ENG_ENG_HT1_S011,6,217.54619407242717
ALL_132_M_ENG_ENG_HT1_S011,n2,184.42242113677537
ALL_132_M_ENG_ENG_HT1_S011,8,227.9470572047083
ALL_132_M_ENG_ENG_HT1_S011,4,208.4426212328233
ALL_132_M_ENG_ENG_HT1_S011,n4,175.57594732525365
ALL_132_M_ENG_ENG_HT1_S012,6,226.37433373232255
ALL_132_M_ENG_ENG_HT1_S012,0,201.39261103211177
ALL_132_M_ENG_ENG_HT1_S012,2,207.00077415784142
ALL_132_M_ENG_ENG_HT1_S012,4,215.99460407455675
ALL_132_M_ENG_ENG_HT1_S012,8,240.16512919332126
ALL_132_M_ENG_ENG_HT1_S013,0,1335.5979660440719
ALL_132_M_ENG_ENG_HT1_S012,n4,188.61041085509788
ALL_132_M_ENG_ENG_HT1_S012,n2,192.70882620105988
ALL_132_M_ENG_ENG_HT1_S013,4,1335.0200817624886
ALL_132_M_ENG_ENG_HT1_S013,2,1335.014499451619
ALL_132_M_ENG_ENG_HT1_S013,n4,1335.4757389855224
ALL_132_M_ENG_ENG_HT1_S013,8,1335.6148279168613
ALL_132_M_ENG_ENG_HT1_S013,n2,1335.2442587390378
ALL_132_M_ENG_ENG_HT1_S013,6,1335.1177713764441
ALL_132_M_ENG_ENG_HT1_S014,0,209.47992852123667
ALL_132_M_ENG_ENG_HT1_S014,2,221.3009487084113
ALL_132_M_ENG_ENG_HT1_S014,4,231.70706721744915
ALL_132_M_ENG_ENG_HT1_S014,6,243.26801636229996
ALL_132_M_ENG_ENG_HT1_S014,n2,202.89650690842976
ALL_132_M_ENG_ENG_HT1_S014,n4,196.3762666332999
ALL_132_M_ENG_ENG_HT1_S014,8,259.33737035161556
ALL_132_M_ENG_ENG_HT1_S015,2,227.49654260209627
ALL_132_M_ENG_ENG_HT1_S015,4,235.39253145662363
ALL_132_M_ENG_ENG_HT1_S015,0,221.03606583743002
ALL_132_M_ENG_ENG_HT1_S015,6,242.37531210424973
ALL_132_M_ENG_ENG_HT1_S015,8,250.8559134092162
ALL_132_M_ENG_ENG_HT1_S016,2,360.26527118714495
ALL_132_M_ENG_ENG_HT1_S015,n2,214.96241044585912
ALL_132_M_ENG_ENG_HT1_S016,4,363.07315037843284
ALL_132_M_ENG_ENG_HT1_S015,n4,206.4261672040468
ALL_132_M_ENG_ENG_HT1_S016,0,359.9169621026499
ALL_132_M_ENG_ENG_HT1_S016,8,372.9261017265161
ALL_132_M_ENG_ENG_HT1_S016,n2,356.17376283529404
ALL_132_M_ENG_ENG_HT1_S016,6,366.6080145336367
ALL_132_M_ENG_ENG_HT1_S016,n4,352.8131704696603
ALL_132_M_ENG_ENG_HT1_S017,4,239.0231075443951
ALL_132_M_ENG_ENG_HT1_S017,0,217.06856821728093
ALL_132_M_ENG_ENG_HT1_S017,2,225.70113464713862
ALL_132_M_ENG_ENG_HT1_S017,8,267.83596168415943
ALL_132_M_ENG_ENG_HT1_S017,6,253.76221717272534
ALL_132_M_ENG_ENG_HT1_S018,2,368.078284411802
ALL_132_M_ENG_ENG_HT1_S018,0,365.0194833918429
ALL_132_M_ENG_ENG_HT1_S017,n2,210.92749446408732
ALL_132_M_ENG_ENG_HT1_S017,n4,205.90193503332242
ALL_132_M_ENG_ENG_HT1_S018,4,375.831101676009
ALL_132_M_ENG_ENG_HT1_S018,6,381.2414414256061
ALL_132_M_ENG_ENG_HT1_S018,n2,358.33351477399975
ALL_132_M_ENG_ENG_HT1_S018,n4,357.3542597037065
ALL_132_M_ENG_ENG_HT1_S018,8,390.9637776610582
ALL_132_M_ENG_ENG_HT1_S019,0,242.50171383842365
ALL_132_M_ENG_ENG_HT1_S019,4,262.70582299612397
ALL_132_M_ENG_ENG_HT1_S019,8,287.20472915230073
ALL_132_M_ENG_ENG_HT1_S019,6,276.2834931982275
ALL_132_M_ENG_ENG_HT1_S019,2,251.06647678530786
ALL_132_M_ENG_ENG_HT1_S019,n2,233.06236213310473
ALL_132_M_ENG_ENG_HT1_S020,2,202.350401723569
ALL_132_M_ENG_ENG_HT1_S020,0,192.54651285429202
ALL_132_M_ENG_ENG_HT1_S020,6,220.13607150889052
ALL_132_M_ENG_ENG_HT1_S020,4,210.10728385778967
ALL_132_M_ENG_ENG_HT1_S019,n4,224.16622760287615
ALL_132_M_ENG_ENG_HT1_S020,n4,178.5269169345466
ALL_132_M_ENG_ENG_HT1_S020,n2,186.24681991130015
ALL_132_M_ENG_ENG_HT1_S020,8,234.47727993736828
ALL_132_M_ENG_ENG_HT1_S021,2,362.29022434852595
ALL_132_M_ENG_ENG_HT1_S021,0,355.8105485706619
ALL_132_M_ENG_ENG_HT1_S021,8,388.3126924617948
ALL_132_M_ENG_ENG_HT1_S021,4,371.15933806690407
ALL_132_M_ENG_ENG_HT1_S021,n4,351.42297998916735
ALL_132_M_ENG_ENG_HT1_S021,6,378.36865425677536
ALL_132_M_ENG_ENG_HT1_S021,n2,352.92260829557546
ALL_132_M_ENG_ENG_HT1_S022,4,233.30260904551164
ALL_132_M_ENG_ENG_HT1_S022,2,224.86160019693017
ALL_132_M_ENG_ENG_HT1_S022,0,216.48314463130876
ALL_132_M_ENG_ENG_HT1_S022,6,242.06311160660812
ALL_132_M_ENG_ENG_HT1_S022,8,249.9744073489254
ALL_132_M_ENG_ENG_HT1_S022,n4,212.87817222273378
ALL_132_M_ENG_ENG_HT1_S022,n2,213.95295656632226
ALL_132_M_ENG_ENG_HT1_S023,0,223.0696850208592
ALL_132_M_ENG_ENG_HT1_S023,2,235.49400862233728
ALL_132_M_ENG_ENG_HT1_S023,4,245.49754121374593
ALL_132_M_ENG_ENG_HT1_S023,6,255.77121603512677
ALL_132_M_ENG_ENG_HT1_S023,n2,213.54590611202332
ALL_132_M_ENG_ENG_HT1_S023,8,269.6208741031455
ALL_132_M_ENG_ENG_HT1_S023,n4,204.1559618674503
ALL_132_M_ENG_ENG_HT1_S024,4,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S024,2,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S024,6,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S024,0,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S024,8,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S024,n2,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S024,n4,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S025,2,232.83472025163428
ALL_132_M_ENG_ENG_HT1_S025,0,226.48100823056888
ALL_132_M_ENG_ENG_HT1_S025,4,244.58747442514857
ALL_132_M_ENG_ENG_HT1_S026,0,222.8023123935502
ALL_132_M_ENG_ENG_HT1_S025,8,267.0106804324108
ALL_132_M_ENG_ENG_HT1_S025,n2,218.49787949352995
ALL_132_M_ENG_ENG_HT1_S025,6,253.29534222690612
ALL_132_M_ENG_ENG_HT1_S026,2,224.63887988315776
ALL_132_M_ENG_ENG_HT1_S026,4,235.14589517615414
ALL_132_M_ENG_ENG_HT1_S026,6,245.97090368617637
ALL_132_M_ENG_ENG_HT1_S026,8,254.36408190186663
ALL_132_M_ENG_ENG_HT1_S026,n2,217.1404961457561
ALL_132_M_ENG_ENG_HT1_S025,n4,214.32728966630364
ALL_132_M_ENG_ENG_HT1_S026,n4,213.0835221349505
ALL_132_M_ENG_ENG_HT1_S027,2,218.8151852705171
ALL_132_M_ENG_ENG_HT1_S027,4,229.14312095194992
ALL_132_M_ENG_ENG_HT1_S027,0,210.16604521223957
ALL_132_M_ENG_ENG_HT1_S028,0,197.35971051465225
ALL_132_M_ENG_ENG_HT1_S027,n2,203.67847430472946
ALL_132_M_ENG_ENG_HT1_S027,8,251.0538457604526
ALL_132_M_ENG_ENG_HT1_S027,n4,197.75865192988965
ALL_132_M_ENG_ENG_HT1_S028,2,204.55311426065364
ALL_132_M_ENG_ENG_HT1_S028,4,212.35210321000704
ALL_132_M_ENG_ENG_HT1_S028,6,219.730778792367
ALL_132_M_ENG_ENG_HT1_S027,6,237.8833638354103
ALL_132_M_ENG_ENG_HT1_S028,8,227.7612309547932
ALL_132_M_ENG_ENG_HT1_S028,n2,191.11947275388903
ALL_132_M_ENG_ENG_HT1_S029,0,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S029,4,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S029,2,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S028,n4,189.72662942832372
ALL_132_M_ENG_ENG_HT1_S029,n4,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S029,8,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S029,n2,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S029,6,1335.7624872954837
ALL_132_M_ENG_ENG_HT1_S030,8,226.08336899989195
ALL_132_M_ENG_ENG_HT1_S030,2,189.44694664776767
ALL_132_M_ENG_ENG_HT1_S030,0,179.9463079140615
ALL_132_M_ENG_ENG_HT1_S030,4,200.78280495380386
ALL_132_M_ENG_ENG_HT1_S030,6,212.00033230799673
ALL_132_M_ENG_ENG_HT1_S030,n2,172.499909178741
ALL_132_M_ENG_ENG_HT1_S030,n4,166.66986062719383
ALL_132_M_ENG_ENG_HT1_S031,0,219.43557842991805
ALL_132_M_ENG_ENG_HT1_S031,2,226.6685029636101
ALL_132_M_ENG_ENG_HT1_S031,4,233.79221595054895
ALL_132_M_ENG_ENG_HT1_S031,n2,213.53133954572155
ALL_132_M_ENG_ENG_HT1_S031,8,250.50272620183333
ALL_132_M_ENG_ENG_HT1_S031,n4,205.8722203770613
ALL_132_M_ENG_ENG_HT1_S031,6,240.62523502890272
ALL_132_M_ENG_ENG_HT1_S032,0,218.21892377620946
ALL_132_M_ENG_ENG_HT1_S032,4,233.58076973646013
ALL_132_M_ENG_ENG_HT1_S032,8,260.013347257226
ALL_132_M_ENG_ENG_HT1_S032,2,225.22419165956353
ALL_132_M_ENG_ENG_HT1_S032,6,246.63333960816317
ALL_132_M_ENG_ENG_HT1_S032,n2,213.2226575785997
ALL_132_M_ENG_ENG_HT1_S033,0,320.67436187344924
ALL_132_M_ENG_ENG_HT1_S032,n4,206.89250836003004
ALL_132_M_ENG_ENG_HT1_S033,4,333.7421808858451
ALL_132_M_ENG_ENG_HT1_S033,2,327.4709912626742
ALL_132_M_ENG_ENG_HT1_S033,6,341.3645864549761
ALL_132_M_ENG_ENG_HT1_S034,0,217.63985281345109
ALL_132_M_ENG_ENG_HT1_S033,n2,316.46115933787826
ALL_132_M_ENG_ENG_HT1_S033,8,352.579495782819
ALL_132_M_ENG_ENG_HT1_S034,4,235.7894530106993
ALL_132_M_ENG_ENG_HT1_S034,2,224.90907288140238
ALL_132_M_ENG_ENG_HT1_S033,n4,312.6073576345687
ALL_132_M_ENG_ENG_HT1_S034,6,245.85284186741978
ALL_132_M_ENG_ENG_HT1_S034,8,257.56150964113124
ALL_132_M_ENG_ENG_HT1_S035,2,218.65644186421764
ALL_132_M_ENG_ENG_HT1_S034,n2,210.99763917721788
ALL_132_M_ENG_ENG_HT1_S035,0,211.6492654089168
ALL_132_M_ENG_ENG_HT1_S035,4,222.54215404370797
ALL_132_M_ENG_ENG_HT1_S034,n4,207.67447437132324
ALL_132_M_ENG_ENG_HT1_S035,6,231.57734459668862
ALL_132_M_ENG_ENG_HT1_S035,8,240.8807189572849
ALL_132_M_ENG_ENG_HT1_S035,n2,200.4229228010461
ALL_132_M_ENG_ENG_HT1_S036,0,220.873049352025
ALL_132_M_ENG_ENG_HT1_S035,n4,191.92710234706615
ALL_132_M_ENG_ENG_HT1_S036,2,229.16618597335497
ALL_132_M_ENG_ENG_HT1_S036,8,250.0947696373162
ALL_132_M_ENG_ENG_HT1_S036,6,240.24086850645102
ALL_132_M_ENG_ENG_HT1_S036,4,233.25574685584186
ALL_132_M_ENG_ENG_HT1_S036,n2,216.48712817305477
ALL_132_M_ENG_ENG_HT1_S036,n4,211.46784789425783
ALL_132_M_ENG_ENG_HT1_S037,0,188.53910149335746
ALL_132_M_ENG_ENG_HT1_S037,2,195.02294455265417
ALL_132_M_ENG_ENG_HT1_S037,4,205.22767191996496
