CleanFile,Degradation,MIKNNScore2x,MIKNNScore2xRaw
ALL_055_M_ENG_ENG_HT1_S051,8,57.1778838086102,2.25969626056804
ALL_055_M_ENG_ENG_HT1_S051,n2,47.1189756454051,1.86216358450966
ALL_055_M_ENG_ENG_HT1_S051,n4,46.4106395803279,1.83416981749936
ALL_055_M_ENG_ENG_HT1_S052,0,42.2467337833996,1.60099945596951
ALL_055_M_ENG_ENG_HT1_S052,2,43.4306892234719,1.64586711426391
ALL_055_M_ENG_ENG_HT1_S052,4,44.6607923403741,1.69248360374317
ALL_055_M_ENG_ENG_HT1_S052,6,46.2232167963752,1.75169387824335
ALL_055_M_ENG_ENG_HT1_S052,8,47.9907548483526,1.81867722124283
ALL_055_M_ENG_ENG_HT1_S052,n2,41.3431438730502,1.56675664415107
ALL_055_M_ENG_ENG_HT1_S052,n4,40.5755090376563,1.53766604130944
ALL_055_M_ENG_ENG_HT1_S053,0,45.8994345806287,1.75346240053114
ALL_055_M_ENG_ENG_HT1_S053,2,47.89406312679,1.82966173045046
ALL_055_M_ENG_ENG_HT1_S053,4,50.2811442054491,1.92085363633539
ALL_055_M_ENG_ENG_HT1_S053,6,52.9812870941517,2.0240052127036
ALL_055_M_ENG_ENG_HT1_S053,8,55.7380548799299,2.12931998844155
ALL_055_M_ENG_ENG_HT1_S053,n2,44.2795324758587,1.69157846973313
ALL_055_M_ENG_ENG_HT1_S053,n4,42.8015250240124,1.6351152361836
ALL_055_M_ENG_ENG_HT1_S054,0,45.4324424616393,1.79745501126475
ALL_055_M_ENG_ENG_HT1_S054,2,46.1397171990637,1.82543709746225
ALL_055_M_ENG_ENG_HT1_S054,4,47.0448337092935,1.86124644688177
ALL_055_M_ENG_ENG_HT1_S054,6,48.3976900287311,1.91476983763822
ALL_055_M_ENG_ENG_HT1_S054,8,50.3767848676333,1.99306925856318
ALL_055_M_ENG_ENG_HT1_S054,n2,45.0587653845714,1.78267113220438
ALL_055_M_ENG_ENG_HT1_S054,n4,44.758377399378,1.77078680769848
ALL_055_M_ENG_ENG_HT1_S055,0,43.7458629605862,1.67101423072007
ALL_055_M_ENG_ENG_HT1_S055,2,45.4339781605264,1.73549723165519
ALL_055_M_ENG_ENG_HT1_S055,4,47.5433301186898,1.81607072823621
ALL_055_M_ENG_ENG_HT1_S055,6,49.7738239520159,1.90127162918493
ALL_055_M_ENG_ENG_HT1_S055,8,52.1167811131085,1.9907684294122
ALL_055_M_ENG_ENG_HT1_S055,n2,42.6367626608449,1.62864857008987
ALL_055_M_ENG_ENG_HT1_S055,n4,41.6928523243887,1.59259287252224
ALL_055_M_ENG_ENG_HT1_S056,0,47.7803212379561,1.85960021716166
ALL_055_M_ENG_ENG_HT1_S056,2,49.5900771736845,1.93003554375416
ALL_055_M_ENG_ENG_HT1_S056,4,51.6216209653441,2.00910280781313
ALL_055_M_ENG_ENG_HT1_S056,6,53.9934641642737,2.10141445439744
ALL_055_M_ENG_ENG_HT1_S056,8,56.5549101870164,2.20110540365703
ALL_055_M_ENG_ENG_HT1_S056,n2,46.2679813750797,1.80074026259122
ALL_055_M_ENG_ENG_HT1_S056,n4,45.164013100024,1.75777404572949
ALL_055_M_ENG_ENG_HT1_S057,0,45.9539124698529,1.7872054062948
ALL_055_M_ENG_ENG_HT1_S057,2,47.5637801312018,1.84981518276747
ALL_055_M_ENG_ENG_HT1_S057,4,49.4295002979265,1.92237538470438
ALL_055_M_ENG_ENG_HT1_S057,6,51.5241606166508,2.00383935686194
ALL_055_M_ENG_ENG_HT1_S057,8,54.0189685272093,2.10086557173195
ALL_055_M_ENG_ENG_HT1_S057,n2,44.6178539932482,1.7352444131132
ALL_055_M_ENG_ENG_HT1_S057,n4,43.5605938380436,1.69412623701707
ALL_055_M_ENG_ENG_HT1_S058,0,42.5302522295886,1.6306202851919
ALL_055_M_ENG_ENG_HT1_S058,2,44.1238696762496,1.69171996833823
ALL_055_M_ENG_ENG_HT1_S058,4,45.9754762446028,1.76271101758601
ALL_055_M_ENG_ENG_HT1_S058,6,48.3203052289293,1.85261233504137
ALL_055_M_ENG_ENG_HT1_S058,8,50.8245797286668,1.94862683260224
ALL_055_M_ENG_ENG_HT1_S058,n2,41.462123648525,1.58966797383308
ALL_055_M_ENG_ENG_HT1_S058,n4,40.8041000805319,1.56443918910094
ALL_055_M_ENG_ENG_HT1_S059,0,42.7037114726441,1.62145356099927
ALL_055_M_ENG_ENG_HT1_S059,2,44.125338036048,1.67543250976393
ALL_055_M_ENG_ENG_HT1_S059,4,46.1836066934393,1.75358466396622
ALL_055_M_ENG_ENG_HT1_S059,6,48.5906822948716,1.84498096585527
ALL_055_M_ENG_ENG_HT1_S059,8,51.3057663364108,1.94807230231642
ALL_055_M_ENG_ENG_HT1_S059,n2,41.6978767282153,1.58326216564069
ALL_055_M_ENG_ENG_HT1_S059,n4,40.8943314181978,1.55275166996195
ALL_055_M_ENG_ENG_HT1_S060,0,41.8950707498784,1.56853315317931
ALL_055_M_ENG_ENG_HT1_S060,2,44.0083945789832,1.64765507444649
ALL_055_M_ENG_ENG_HT1_S060,4,46.5250031632274,1.74187580083049
ALL_055_M_ENG_ENG_HT1_S060,6,49.4424391413984,1.85110332980066
ALL_055_M_ENG_ENG_HT1_S060,8,52.5821993563273,1.96865458110541
ALL_055_M_ENG_ENG_HT1_S060,n2,40.4020098776071,1.51263360614539
ALL_055_M_ENG_ENG_HT1_S060,n4,39.3707368469381,1.474023194237
ALL_055_M_ENG_ENG_HT2_S001,0,60.8095226675728,2.38203955359842
ALL_055_M_ENG_ENG_HT2_S001,2,63.7540013547854,2.49738110521708
ALL_055_M_ENG_ENG_HT2_S001,4,66.7163174112204,2.61342138488286
ALL_055_M_ENG_ENG_HT2_S001,6,69.6415186673314,2.72800779813895
ALL_055_M_ENG_ENG_HT2_S001,8,72.3932666912217,2.83579967590579
ALL_055_M_ENG_ENG_HT2_S001,n2,57.7435300509612,2.26193804048945
ALL_055_M_ENG_ENG_HT2_S001,n4,54.6757506107644,2.14176653366456
ALL_055_M_ENG_ENG_HT2_S002,0,53.9910689526578,2.05269095231749
ALL_055_M_ENG_ENG_HT2_S002,2,56.8674894832095,2.16204982430614
ALL_055_M_ENG_ENG_HT2_S002,4,59.7414601926373,2.2713155563412
ALL_055_M_ENG_ENG_HT2_S002,6,62.7402810007018,2.38532797468641
ALL_055_M_ENG_ENG_HT2_S002,8,66.0183029578162,2.5099553647973
ALL_055_M_ENG_ENG_HT2_S002,n2,51.2594678840115,1.94883798352616
ALL_055_M_ENG_ENG_HT2_S002,n4,48.6514983939116,1.84968537402805
ALL_055_M_ENG_ENG_HT2_S003,0,47.2437440113658,1.80950270622539
ALL_055_M_ENG_ENG_HT2_S003,2,49.5951900386916,1.89956643929797
ALL_055_M_ENG_ENG_HT2_S003,4,52.0089334698372,1.99201625169516
ALL_055_M_ENG_ENG_HT2_S003,6,54.5145591791501,2.08798528625557
ALL_055_M_ENG_ENG_HT2_S003,8,57.0856986032819,2.18646358943429
ALL_055_M_ENG_ENG_HT2_S003,n2,45.311916498227,1.73551096009823
ALL_055_M_ENG_ENG_HT2_S003,n4,43.7681645458979,1.67638306086129
ALL_055_M_ENG_ENG_HT2_S004,0,49.1011400018913,1.88057678544038
ALL_055_M_ENG_ENG_HT2_S004,2,51.3501733287501,1.96671490492212
ALL_055_M_ENG_ENG_HT2_S004,4,53.7328026264254,2.05796975858429
ALL_055_M_ENG_ENG_HT2_S004,6,56.3563002199958,2.15844988330109
ALL_055_M_ENG_ENG_HT2_S004,8,58.9134021775685,2.25638705093569
ALL_055_M_ENG_ENG_HT2_S004,n2,46.9864310365808,1.79958329755044
ALL_055_M_ENG_ENG_HT2_S004,n4,45.1171157931117,1.72798840481674
ALL_055_M_ENG_ENG_HT2_S005,0,46.3803595019964,1.74718149883518
ALL_055_M_ENG_ENG_HT2_S005,2,49.2691766205252,1.85600531730503
ALL_055_M_ENG_ENG_HT2_S005,4,52.3837943513661,1.97333520723473
ALL_055_M_ENG_ENG_HT2_S005,6,55.6439422759887,2.09614732422838
ALL_055_M_ENG_ENG_HT2_S005,8,59.0579205777569,2.22475434216271
ALL_055_M_ENG_ENG_HT2_S005,n2,43.8590370818154,1.65220146995142
ALL_055_M_ENG_ENG_HT2_S005,n4,41.6450649726867,1.56879954832897
ALL_055_M_ENG_ENG_HT2_S006,0,46.1290913051186,1.76632957985404
ALL_055_M_ENG_ENG_HT2_S006,2,48.6861953932729,1.8642436826877
ALL_055_M_ENG_ENG_HT2_S006,4,51.4906578181592,1.97162938651396
ALL_055_M_ENG_ENG_HT2_S006,6,54.5702141528056,2.08954871448713
ALL_055_M_ENG_ENG_HT2_S006,8,57.7693872161001,2.2120482880294
ALL_055_M_ENG_ENG_HT2_S006,n2,44.0133159864275,1.68531440214308
ALL_055_M_ENG_ENG_HT2_S006,n4,42.5050663724479,1.62756199836486
ALL_055_M_ENG_ENG_HT2_S007,0,49.901897248106,1.94379248969467
ALL_055_M_ENG_ENG_HT2_S007,2,52.0302137645537,2.02669526270539
ALL_055_M_ENG_ENG_HT2_S007,4,54.4980848522401,2.12282445919524
ALL_055_M_ENG_ENG_HT2_S007,6,57.1782687122738,2.2272237214564
ALL_055_M_ENG_ENG_HT2_S007,8,60.2901007357176,2.34843666224476
ALL_055_M_ENG_ENG_HT2_S007,n2,48.1645455287473,1.87611868548524
ALL_055_M_ENG_ENG_HT2_S007,n4,46.7483456724262,1.82095447738034
ALL_055_M_ENG_ENG_HT2_S008,0,53.743885338141,2.06990587661237
ALL_055_M_ENG_ENG_HT2_S008,2,56.8818814699444,2.19076346986488
ALL_055_M_ENG_ENG_HT2_S008,4,60.1843199019552,2.31795443632667
ALL_055_M_ENG_ENG_HT2_S008,6,63.2649265054391,2.43660171446748
ALL_055_M_ENG_ENG_HT2_S008,8,66.3704262726471,2.55620773434339
ALL_055_M_ENG_ENG_HT2_S008,n2,50.9432132792541,1.96204006980142
ALL_055_M_ENG_ENG_HT2_S008,n4,48.634350071684,1.87311591607538
ALL_055_M_ENG_ENG_HT2_S009,0,52.2032761090078,2.02131439179853
ALL_055_M_ENG_ENG_HT2_S009,2,54.3688706563158,2.10516635955882
ALL_055_M_ENG_ENG_HT2_S009,4,56.9086412050156,2.20350644747271
ALL_055_M_ENG_ENG_HT2_S009,6,59.509808780504,2.30422383242831
ALL_055_M_ENG_ENG_HT2_S009,8,62.0724810236174,2.40345067550328
ALL_055_M_ENG_ENG_HT2_S009,n2,50.5051621549473,1.95556330431718
ALL_055_M_ENG_ENG_HT2_S009,n4,48.9815199777378,1.89656777586962
ALL_055_M_ENG_ENG_HT2_S010,0,53.9756737121068,2.13286491934233
ALL_055_M_ENG_ENG_HT2_S010,2,56.2629002497406,2.22324536129342
ALL_055_M_ENG_ENG_HT2_S010,4,58.7370533139749,2.32101226095149
ALL_055_M_ENG_ENG_HT2_S010,6,61.2793245722511,2.42147087145724
ALL_055_M_ENG_ENG_HT2_S010,8,63.932118540265,2.52629681995393
ALL_055_M_ENG_ENG_HT2_S010,n2,51.8923959755266,2.05054357537359
ALL_055_M_ENG_ENG_HT2_S010,n4,49.8100324232812,1.96825835567275
ALL_055_M_ENG_ENG_HT2_S011,0,49.2749763018463,1.89429762201764
ALL_055_M_ENG_ENG_HT2_S011,2,51.9536267277587,1.99727405169545
ALL_055_M_ENG_ENG_HT2_S011,4,54.6687934039196,2.10165429018661
ALL_055_M_ENG_ENG_HT2_S011,6,57.4083417785222,2.20697184406268
ALL_055_M_ENG_ENG_HT2_S011,8,60.5349523276557,2.32716938392384
ALL_055_M_ENG_ENG_HT2_S011,n2,46.7089712100794,1.79565166197408
ALL_055_M_ENG_ENG_HT2_S011,n4,44.7966062368881,1.72213385043918
ALL_055_M_ENG_ENG_HT2_S012,0,47.0752400195611,1.82895411063265
ALL_055_M_ENG_ENG_HT2_S012,2,48.9324955438303,1.90111168485204
ALL_055_M_ENG_ENG_HT2_S012,4,51.1597144965625,1.98764297512663
ALL_055_M_ENG_ENG_HT2_S012,6,53.6584913457174,2.0847247571402
ALL_055_M_ENG_ENG_HT2_S012,8,56.6501171263876,2.20095456853909
ALL_055_M_ENG_ENG_HT2_S012,n2,45.5419453904625,1.76938297486073
ALL_055_M_ENG_ENG_HT2_S012,n4,44.2930255654469,1.72086028975357
ALL_055_M_ENG_ENG_HT2_S013,0,48.7396873686394,1.89151455912057
ALL_055_M_ENG_ENG_HT2_S013,2,50.8780037842885,1.97449942936841
ALL_055_M_ENG_ENG_HT2_S013,4,53.1645507721498,2.06323690700016
ALL_055_M_ENG_ENG_HT2_S013,6,55.508841601222,2.15421533696966
ALL_055_M_ENG_ENG_HT2_S013,8,58.0450948280031,2.25264354123343
ALL_055_M_ENG_ENG_HT2_S013,n2,46.7764199864393,1.81532308073068
ALL_055_M_ENG_ENG_HT2_S013,n4,45.0693378068523,1.74907376788872
ALL_055_M_ENG_ENG_HT2_S014,0,52.834570751483,2.06200757836583
ALL_055_M_ENG_ENG_HT2_S014,2,55.3973980736545,2.16202863058971
ALL_055_M_ENG_ENG_HT2_S014,4,58.2541630851749,2.27352137141415
ALL_055_M_ENG_ENG_HT2_S014,6,61.1428693013661,2.38626070145387
ALL_055_M_ENG_ENG_HT2_S014,8,63.9494575766218,2.49579516365574
ALL_055_M_ENG_ENG_HT2_S014,n2,50.4553933173015,1.96915394428153
ALL_055_M_ENG_ENG_HT2_S014,n4,48.5665123858187,1.8954354160537
ALL_055_M_ENG_ENG_HT2_S015,0,50.9917770779005,1.96710497621488
ALL_055_M_ENG_ENG_HT2_S015,2,53.2814574272345,2.05543375915248
ALL_055_M_ENG_ENG_HT2_S015,4,55.8651635556252,2.15510514684446
ALL_055_M_ENG_ENG_HT2_S015,6,58.6265896725782,2.26163242177762
ALL_055_M_ENG_ENG_HT2_S015,8,61.3043372958947,2.36493163935198
ALL_055_M_ENG_ENG_HT2_S015,n2,48.8733139860333,1.88538122527415
ALL_055_M_ENG_ENG_HT2_S015,n4,46.9999666091435,1.81311328015764
ALL_055_M_ENG_ENG_HT2_S016,0,43.8340890245235,1.66129923767782
ALL_055_M_ENG_ENG_HT2_S016,2,45.6731576112502,1.73099940275841
ALL_055_M_ENG_ENG_HT2_S016,4,48.0110089918732,1.81960329080226
ALL_055_M_ENG_ENG_HT2_S016,6,50.5253488131263,1.91489603946583
ALL_055_M_ENG_ENG_HT2_S016,8,53.1521363814036,2.01445052506902
ALL_055_M_ENG_ENG_HT2_S016,n2,42.1886213370109,1.59893649042514
ALL_055_M_ENG_ENG_HT2_S016,n4,40.860827659701,1.54861349585636
ALL_055_M_ENG_ENG_HT2_S017,0,50.4155638617098,1.99117673403504
ALL_055_M_ENG_ENG_HT2_S017,2,52.1484601090872,2.05961795388808
ALL_055_M_ENG_ENG_HT2_S017,4,54.2106785238926,2.14106584445066
ALL_055_M_ENG_ENG_HT2_S017,6,56.4446203733541,2.22929599988512
ALL_055_M_ENG_ENG_HT2_S017,8,58.803228837771,2.3224498979934
ALL_055_M_ENG_ENG_HT2_S017,n2,48.8311149197208,1.92859848184671
ALL_055_M_ENG_ENG_HT2_S017,n4,47.4450793241911,1.87385662002933
ALL_055_M_ENG_ENG_HT2_S018,0,48.1292452289496,1.84531096577732
ALL_055_M_ENG_ENG_HT2_S018,2,50.6766987653339,1.94298222413876
ALL_055_M_ENG_ENG_HT2_S018,4,53.4737141184672,2.05022186768672
ALL_055_M_ENG_ENG_HT2_S018,6,56.4950052563056,2.16606041119468
ALL_055_M_ENG_ENG_HT2_S018,8,59.647689933903,2.28693668048862
ALL_055_M_ENG_ENG_HT2_S018,n2,46.1433961512283,1.76917203897583
ALL_055_M_ENG_ENG_HT2_S018,n4,44.5285243061265,1.70725665447487
ALL_055_M_ENG_ENG_HT2_S019,0,45.0687870805414,1.67598351384831
ALL_055_M_ENG_ENG_HT2_S019,2,47.7009131229302,1.77386499988722
ALL_055_M_ENG_ENG_HT2_S019,4,50.7789633648498,1.88832917330806
ALL_055_M_ENG_ENG_HT2_S019,6,54.0506616451724,2.00999458157182
ALL_055_M_ENG_ENG_HT2_S019,8,57.2938874549566,2.13060117742211
ALL_055_M_ENG_ENG_HT2_S019,n2,42.8151652321821,1.59217755169653
ALL_055_M_ENG_ENG_HT2_S019,n4,41.0204743391298,1.52543796219229
ALL_055_M_ENG_ENG_HT2_S020,0,47.724367319996,1.81114891910315
ALL_055_M_ENG_ENG_HT2_S020,2,50.6706137867521,1.92295953919787
ALL_055_M_ENG_ENG_HT2_S020,4,53.8150192360892,2.04229033079545
ALL_055_M_ENG_ENG_HT2_S020,6,57.1609416789557,2.16926873105728
ALL_055_M_ENG_ENG_HT2_S020,8,60.5854898966201,2.29923099459556
ALL_055_M_ENG_ENG_HT2_S020,n2,45.2421693505905,1.71694902873802
ALL_055_M_ENG_ENG_HT2_S020,n4,43.3122832551908,1.64370948022313
ALL_055_M_ENG_ENG_HT2_S021,0,48.5578932652739,1.83882039638806
ALL_055_M_ENG_ENG_HT2_S021,2,51.2536392339922,1.94090457544582
ALL_055_M_ENG_ENG_HT2_S021,4,54.15256009934,2.05068270740874
ALL_055_M_ENG_ENG_HT2_S021,6,57.2036153014062,2.16622195672122
ALL_055_M_ENG_ENG_HT2_S021,8,60.1555446282163,2.27800744595529
ALL_055_M_ENG_ENG_HT2_S021,n2,46.1743904035176,1.74856043282038
ALL_055_M_ENG_ENG_HT2_S021,n4,44.1604331848155,1.67229465269333
ALL_055_M_ENG_ENG_HT2_S022,0,45.997317304732,1.76252708607261
ALL_055_M_ENG_ENG_HT2_S022,2,47.7116926318743,1.82821858998717
ALL_055_M_ENG_ENG_HT2_S022,4,49.7402769645875,1.90594996743038
ALL_055_M_ENG_ENG_HT2_S022,6,51.8294211692763,1.98600188052525
ALL_055_M_ENG_ENG_HT2_S022,8,54.0059571050197,2.06940247354557
ALL_055_M_ENG_ENG_HT2_S022,n2,44.5175391780491,1.70582488728181
ALL_055_M_ENG_ENG_HT2_S022,n4,43.3328832766752,1.66043119399282
ALL_055_M_ENG_ENG_HT2_S023,0,49.6257241310202,1.93278568117804
ALL_055_M_ENG_ENG_HT2_S023,2,51.8125587422518,2.01795688417215
ALL_055_M_ENG_ENG_HT2_S023,4,54.1109438596041,2.10747267305864
ALL_055_M_ENG_ENG_HT2_S023,6,56.6341528787412,2.20574473554647
ALL_055_M_ENG_ENG_HT2_S023,8,59.1978830555956,2.30559498585508
ALL_055_M_ENG_ENG_HT2_S023,n2,47.9332595580837,1.86686883362059
ALL_055_M_ENG_ENG_HT2_S023,n4,46.3930106600382,1.80688036861133
ALL_055_M_ENG_ENG_HT2_S024,0,51.9704904738653,2.0539452020822
ALL_055_M_ENG_ENG_HT2_S024,2,53.8505814316762,2.12824898038146
ALL_055_M_ENG_ENG_HT2_S024,4,55.9267403153564,2.21030163255029
ALL_055_M_ENG_ENG_HT2_S024,6,58.2313209642889,2.30138182678218
ALL_055_M_ENG_ENG_HT2_S024,8,60.6969801552659,2.39882806635199
ALL_055_M_ENG_ENG_HT2_S024,n2,50.2458811595781,1.98578627199999
ALL_055_M_ENG_ENG_HT2_S024,n4,48.741191964303,1.92631888723836
ALL_055_M_ENG_ENG_HT2_S025,0,45.2998828205404,1.7570823843565
ALL_055_M_ENG_ENG_HT2_S025,2,47.1323579852476,1.82816004794414
ALL_055_M_ENG_ENG_HT2_S025,4,49.1344537273203,1.90581691902541
ALL_055_M_ENG_ENG_HT2_S025,6,51.485287916262,1.99700058407585
ALL_055_M_ENG_ENG_HT2_S025,8,54.0637758405386,2.09701443461871
ALL_055_M_ENG_ENG_HT2_S025,n2,43.9972402913285,1.70655575826656
ALL_055_M_ENG_ENG_HT2_S025,n4,43.02466015986,1.66883152345676
ALL_055_M_ENG_ENG_HT2_S026,0,46.357767648802,1.77784470079553
ALL_055_M_ENG_ENG_HT2_S026,2,48.1414482908551,1.84624978883621
ALL_055_M_ENG_ENG_HT2_S026,4,50.1752369839698,1.92424665179959
ALL_055_M_ENG_ENG_HT2_S026,6,52.4246926476553,2.01051445618687
ALL_055_M_ENG_ENG_HT2_S026,8,54.8717175942237,2.10435914618422
ALL_055_M_ENG_ENG_HT2_S026,n2,44.8636439262532,1.72054427247055
ALL_055_M_ENG_ENG_HT2_S026,n4,43.5119682716836,1.6687068022568
ALL_055_M_ENG_ENG_HT2_S027,0,41.3168193847826,1.51847941993207
ALL_055_M_ENG_ENG_HT2_S027,2,43.6924753009147,1.60578973740572
ALL_055_M_ENG_ENG_HT2_S027,4,46.3056842966396,1.70183062678384
ALL_055_M_ENG_ENG_HT2_S027,6,49.1276218908884,1.80554272817511
ALL_055_M_ENG_ENG_HT2_S027,8,52.2390154323326,1.9198929402762
ALL_055_M_ENG_ENG_HT2_S027,n2,39.3179109124133,1.44501535801209
ALL_055_M_ENG_ENG_HT2_S027,n4,37.7615513127104,1.3878158916119
ALL_055_M_ENG_ENG_HT2_S028,0,43.4454207167417,1.67175448146421
ALL_055_M_ENG_ENG_HT2_S028,2,45.225220073856,1.74024012396177
ALL_055_M_ENG_ENG_HT2_S028,4,47.5569829382822,1.82996500069231
ALL_055_M_ENG_ENG_HT2_S028,6,50.3256623157556,1.93650217033342
ALL_055_M_ENG_ENG_HT2_S028,8,53.5376371026501,2.06009708910173
ALL_055_M_ENG_ENG_HT2_S028,n2,42.105160106695,1.62018203391481
ALL_055_M_ENG_ENG_HT2_S028,n4,41.2005864747202,1.58537456748636
ALL_055_M_ENG_ENG_HT2_S029,0,41.0741297405619,1.51491648309821
ALL_055_M_ENG_ENG_HT2_S029,2,43.0310022336191,1.58709082772289
ALL_055_M_ENG_ENG_HT2_S029,4,45.0095879870844,1.66006601161797
ALL_055_M_ENG_ENG_HT2_S029,6,47.1220528991742,1.73797899323206
ALL_055_M_ENG_ENG_HT2_S029,8,49.3618716381857,1.82058910203566
ALL_055_M_ENG_ENG_HT2_S029,n2,39.5023860304357,1.45694664980617
ALL_055_M_ENG_ENG_HT2_S029,n4,38.2724166679922,1.41158230800172
ALL_055_M_ENG_ENG_HT2_S030,0,52.4331448193382,2.06160295530677
ALL_055_M_ENG_ENG_HT2_S030,2,54.9254841803033,2.15959849247886
ALL_055_M_ENG_ENG_HT2_S030,4,57.5344848589301,2.26218100069932
ALL_055_M_ENG_ENG_HT2_S030,6,60.3142184254329,2.37147650367579
ALL_055_M_ENG_ENG_HT2_S030,8,63.0900294365977,2.48061777688586
ALL_055_M_ENG_ENG_HT2_S030,n2,50.3030866673246,1.97785184336609
ALL_055_M_ENG_ENG_HT2_S030,n4,48.5788105813738,1.91005555369456
ALL_055_M_ENG_ENG_HT2_S031,0,46.8495198339188,1.78402762833906
ALL_055_M_ENG_ENG_HT2_S031,2,49.3809039621967,1.88042262318204
ALL_055_M_ENG_ENG_HT2_S031,4,51.8682686865348,1.97514136108387
ALL_055_M_ENG_ENG_HT2_S031,6,54.5414107547978,2.0769344919668
ALL_055_M_ENG_ENG_HT2_S031,8,57.4963801627337,2.18945959539033
ALL_055_M_ENG_ENG_HT2_S031,n2,44.4806755571454,1.69382214380095
ALL_055_M_ENG_ENG_HT2_S031,n4,42.4830899814617,1.61775417406242
ALL_055_M_ENG_ENG_HT2_S032,0,38.9734986518987,1.44292821246359
ALL_055_M_ENG_ENG_HT2_S032,2,40.3609053622472,1.49429461152372
ALL_055_M_ENG_ENG_HT2_S032,4,42.1157362739268,1.55926427342607
ALL_055_M_ENG_ENG_HT2_S032,6,44.2280719004618,1.63746994587398
ALL_055_M_ENG_ENG_HT2_S032,8,46.4987598353105,1.72153834610045
ALL_055_M_ENG_ENG_HT2_S032,n2,37.8711047173901,1.40211393187875
ALL_055_M_ENG_ENG_HT2_S032,n4,37.0951691595133,1.37338622340397
ALL_055_M_ENG_ENG_HT2_S033,0,48.0174875502605,1.870471408471
ALL_055_M_ENG_ENG_HT2_S033,2,49.7083961168847,1.9363389973343
ALL_055_M_ENG_ENG_HT2_S033,4,51.6990508566461,2.01388288737985
ALL_055_M_ENG_ENG_HT2_S033,6,53.9811362524383,2.10277915626627
ALL_055_M_ENG_ENG_HT2_S033,8,56.5824422654343,2.20411033309846
ALL_055_M_ENG_ENG_HT2_S033,n2,46.4481305225377,1.80933873369359
ALL_055_M_ENG_ENG_HT2_S033,n4,45.0432236033138,1.75461204227266
ALL_055_M_ENG_ENG_HT2_S034,0,43.9605708518826,1.625320245362
ALL_055_M_ENG_ENG_HT2_S034,2,46.4796289667954,1.71845543614936
ALL_055_M_ENG_ENG_HT2_S034,4,49.2028956158152,1.81914067140447
ALL_055_M_ENG_ENG_HT2_S034,6,52.0337704637078,1.92380442151519
ALL_055_M_ENG_ENG_HT2_S034,8,54.8724024686919,2.02875497100596
ALL_055_M_ENG_ENG_HT2_S034,n2,41.8599347610066,1.54765504901725
ALL_055_M_ENG_ENG_HT2_S034,n4,40.0653395999307,1.48130486768423
ALL_055_M_ENG_ENG_HT2_S035,0,39.1533459855428,1.44520850928874
ALL_055_M_ENG_ENG_HT2_S035,2,40.4844626210039,1.49434201346318
ALL_055_M_ENG_ENG_HT2_S035,4,42.1148010777012,1.55452024220281
ALL_055_M_ENG_ENG_HT2_S035,6,44.0205989842929,1.62486609087199
ALL_055_M_ENG_ENG_HT2_S035,8,46.2857539446914,1.70847634540385
ALL_055_M_ENG_ENG_HT2_S035,n2,38.0616424691254,1.40491210110617
ALL_055_M_ENG_ENG_HT2_S035,n4,37.3472548132286,1.37854298517891
ALL_055_M_ENG_ENG_HT2_S036,0,47.5899362290083,1.8177360440478
ALL_055_M_ENG_ENG_HT2_S036,2,49.9258904052717,1.90695970013772
ALL_055_M_ENG_ENG_HT2_S036,4,52.3838707917977,2.0008442458671
ALL_055_M_ENG_ENG_HT2_S036,6,54.8981360057018,2.09687863602926
ALL_055_M_ENG_ENG_HT2_S036,8,57.4381508273992,2.19389655325439
ALL_055_M_ENG_ENG_HT2_S036,n2,45.5099941026668,1.73829097493927
ALL_055_M_ENG_ENG_HT2_S036,n4,43.537649502154,1.66295568021681
ALL_055_M_ENG_ENG_HT2_S037,0,47.2065883984581,1.81097107794152
ALL_055_M_ENG_ENG_HT2_S037,2,49.3876973006864,1.89464425310164
ALL_055_M_ENG_ENG_HT2_S037,4,51.863669096732,1.98962915806003
ALL_055_M_ENG_ENG_HT2_S037,6,54.4341614924726,2.0882401262042
ALL_055_M_ENG_ENG_HT2_S037,8,57.1619636846695,2.19288591917523
ALL_055_M_ENG_ENG_HT2_S037,n2,45.3639692906898,1.74028327725436
ALL_055_M_ENG_ENG_HT2_S037,n4,43.8374717985053,1.68172274783074
ALL_055_M_ENG_ENG_HT2_S038,0,53.5851740130538,2.18188617285584
ALL_055_M_ENG_ENG_HT2_S038,2,55.7446190679487,2.26981466041042
ALL_055_M_ENG_ENG_HT2_S038,4,58.2603134894428,2.37224894329716
ALL_055_M_ENG_ENG_HT2_S038,6,60.8873909730136,2.47921853221793
ALL_055_M_ENG_ENG_HT2_S038,8,63.9098244887688,2.60228626537106
ALL_055_M_ENG_ENG_HT2_S038,n2,51.8593188800432,2.11161264066294
ALL_055_M_ENG_ENG_HT2_S038,n4,50.418776253484,2.05295649003566
ALL_055_M_ENG_ENG_HT2_S039,0,42.5009113849129,1.61041377833626
ALL_055_M_ENG_ENG_HT2_S039,2,44.0508994185372,1.66914480325473
ALL_055_M_ENG_ENG_HT2_S039,4,46.0707847986599,1.74568083838466
ALL_055_M_ENG_ENG_HT2_S039,6,48.4800404392364,1.83697060965521
ALL_055_M_ENG_ENG_HT2_S039,8,51.1678949097431,1.93881684618094
ALL_055_M_ENG_ENG_HT2_S039,n2,41.3526456809784,1.56690452522732
ALL_055_M_ENG_ENG_HT2_S039,n4,40.6379230707043,1.53982277328911
